,begin_date,institution,type,causative1,setting,end_date,latitude,longitude,Month,Year,_dt_diff
957,2018-05-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-15
958,2018-05-25,yee hong centre for geriatric care,1.0,Parainfluenza type 3,3.0,2018-06-11,43.80870820000001,-79.25466209999998,May,2018,2018-08-16
959,2018-05-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-17
960,2018-05-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-18
961,2018-05-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-19
962,2018-05-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-20
963,2018-05-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-21
964,2018-05-31,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-22
965,2018-06-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-23
966,2018-06-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-24
967,2018-06-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-25
968,2018-06-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-26
969,2018-06-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-27
970,2018-06-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-28
971,2018-06-07,wexford residence,1.0,Parainfluenza type 3,3.0,2018-06-17,43.7439584,-79.30245040000001,June,2018,2018-08-29
972,2018-06-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-30
973,2018-06-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-08-31
974,2018-06-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-01
975,2018-06-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-02
976,2018-06-12,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2018-06-22,43.72284570000001,-79.37287490000001,June,2018,2018-09-03
977,2018-06-13,st john's rehabilitation centre,1.0,Enterovirus/Rhinovirus,1.0,2018-06-23,43.787545400000006,-79.40405679999998,June,2018,2018-09-04
978,2018-06-14,yee hong centre for geriatric care,1.0,Unable to identify,3.0,2018-06-25,43.80870820000001,-79.25466209999998,June,2018,2018-09-05
979,2018-06-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-06
980,2018-06-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-07
981,2018-06-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-08
982,2018-06-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-09
983,2018-06-19,tendercare living centre,1.0,Unable to identify,3.0,2018-07-14,43.8057618,-79.33597999999998,June,2018,2018-09-10
984,2018-06-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-11
985,2018-06-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-12
986,2018-06-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-13
987,2018-06-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-14
988,2018-06-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-15
989,2018-06-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-16
990,2018-06-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-17
991,2018-06-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-18
992,2018-06-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-19
993,2018-06-29,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2018-07-19,43.72284570000001,-79.37287490000001,June,2018,2018-09-20
994,2018-06-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,June,2018,2018-09-21
995,2018-07-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-22
996,2018-07-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-23
997,2018-07-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-24
998,2018-07-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-25
999,2018-07-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-26
1000,2018-07-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-27
1001,2018-07-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-28
1002,2018-07-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-29
1003,2018-07-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-09-30
1004,2018-07-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-01
1005,2018-07-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-02
1006,2018-07-12,camh,1.0,Unable to identify,1.0,2018-07-22,43.6430754,-79.41731920000002,July,2018,2018-10-03
1007,2018-07-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-04
1008,2018-07-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-05
1009,2018-07-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-06
1010,2018-07-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-07
1011,2018-07-17,belmont house retirment home,1.0,Unable to identify,3.0,2018-08-01,42.4155006,-71.06184619999998,July,2018,2018-10-08
1012,2018-07-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-09
1013,2018-07-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-10
1014,2018-07-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-11
1015,2018-07-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-12
1016,2018-07-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-13
1017,2018-07-23,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2018-08-01,43.72284570000001,-79.37287490000001,July,2018,2018-10-14
1018,2018-07-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-15
1019,2018-07-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-16
1020,2018-07-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-17
1021,2018-07-27,rockcliffe,1.0,Unable to identify,3.0,2018-08-22,43.7546689,-79.2478902,July,2018,2018-10-18
1022,2018-07-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-19
1023,2018-07-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-20
1024,2018-07-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-21
1025,2018-07-31,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,July,2018,2018-10-22
1026,2018-08-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-23
1027,2018-08-02,tendercare living centre,1.0,Parainfluenza type 3,3.0,2018-08-21,43.8057618,-79.33597999999998,August,2018,2018-10-24
1028,2018-08-03,o'neill centre,1.0,Unable to identify,3.0,2018-08-21,43.6647536,-79.41868529999998,August,2018,2018-10-25
1029,2018-08-03,midland gardens community,1.0,Unable to identify,3.0,2018-08-22,43.70835,-79.24749299999998,August,2018,2018-10-26
1030,2018-08-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-27
1031,2018-08-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-28
1032,2018-08-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-29
1033,2018-08-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-30
1034,2018-08-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-10-31
1035,2018-08-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-01
1036,2018-08-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-02
1037,2018-08-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-03
1038,2018-08-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-04
1039,2018-08-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-05
1040,2018-08-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-06
1041,2018-08-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-07
1042,2018-08-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-08
1043,2018-08-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-09
1044,2018-08-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-10
1045,2018-08-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-11
1046,2018-08-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-12
1047,2018-08-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-13
1048,2018-08-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-14
1049,2018-08-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-15
1050,2018-08-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-16
1051,2018-08-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-17
1052,2018-08-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-18
1053,2018-08-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-19
1054,2018-08-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-20
1055,2018-08-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,August,2018,2018-11-21
1056,2018-08-30,st john's rehabilitation centre,1.0,Enterovirus/Rhinovirus,1.0,2018-09-18,43.787545400000006,-79.40405679999998,August,2018,2018-11-22
1057,2018-08-31,tendercare living centre,1.0,Unable to identify,3.0,2018-09-10,43.8057618,-79.33597999999998,August,2018,2018-11-23
1058,2018-09-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-24
1059,2018-09-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-25
1060,2018-09-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-26
1061,2018-09-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-27
1062,2018-09-05,camh,1.0,Unable to identify,1.0,2018-09-10,43.6584046,-79.39896759999998,September,2018,2018-11-28
1063,2018-09-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-29
1064,2018-09-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-11-30
1065,2018-09-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-01
1066,2018-09-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-02
1067,2018-09-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-03
1068,2018-09-11,rockcliffe,1.0,Unable to identify,3.0,2018-09-25,43.7546689,-79.2478902,September,2018,2018-12-04
1069,2018-09-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-05
1070,2018-09-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-06
1071,2018-09-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-07
1072,2018-09-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-08
1073,2018-09-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-09
1074,2018-09-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-10
1075,2018-09-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,2018-12-11
1076,2018-09-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1077,2018-09-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1078,2018-09-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1079,2018-09-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1080,2018-09-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1081,2018-09-24,chartwell gibson long term care home,1.0,Unable to identify,3.0,2018-10-09,43.8076512,-79.3737903,September,2018,
1082,2018-09-24,castleview wychwood,1.0,Unable to identify,3.0,2018-10-04,43.67316900000001,-79.42178220000002,September,2018,
1083,2018-09-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1084,2018-09-26,midland gardens community,1.0,Unable to identify,3.0,2018-10-23,43.70835,-79.24749299999998,September,2018,
1085,2018-09-27,sunnybrook health sciences centre,1.0,Coronavirus,3.0,2018-10-09,43.72284570000001,-79.37287490000001,September,2018,
1086,2018-09-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1087,2018-09-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1088,2018-09-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,September,2018,
1089,2018-10-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1090,2018-10-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1091,2018-10-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1092,2018-10-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1093,2018-10-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1094,2018-10-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1095,2018-10-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1096,2018-10-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1097,2018-10-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1098,2018-10-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1099,2018-10-11,Michael Garron Hospital ,1.0,Unable to identify,0.0,2018-10-19,43.68987130000001,-79.32485820000002,October,2018,
1100,2018-10-11,cummer lodge,1.0,Unable to identify,3.0,2018-10-26,43.7881531,-79.40755829999998,October,2018,
1101,2018-10-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1102,2018-10-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1103,2018-10-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1104,2018-10-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1105,2018-10-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1106,2018-10-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1107,2018-10-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1108,2018-10-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1109,2018-10-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1110,2018-10-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1111,2018-10-22,rockcliffe,1.0,Pending,3.0,2018-12-11,43.7546689,-79.2478902,October,2018,
1112,2018-10-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1113,2018-10-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1114,2018-10-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1115,2018-10-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1116,2018-10-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1117,2018-10-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1118,2018-10-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1119,2018-10-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,October,2018,
1120,2018-10-31,Kensington Gardens ,1.0,Respiratory syncytial virus,3.0,2018-11-14,43.6587924,-79.4043085,October,2018,
1121,2018-11-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2018,
1122,2018-11-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2018,
1123,2018-11-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2018,
1124,2018-11-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2018,
1125,2018-11-05,chartwell gibson long term care home,1.0,Pending,4.0,2018-12-11,43.80778220000001,-79.37282239999998,November,2018,
